,algorithm,num_nodes,ratio_fraction,domain_size,sample_size,trial,time,equiv,precision,recall,f1,pure,structural
3712,GHC,25,1.1,3,1000,2,0.2727231979370117,False,0.8333333333333334,0.7407407407407407,0.7843137254901961,11,17
3713,FCI,25,1.1,3,1000,2,0.05995297431945801,False,-1.0,-1.0,-1.0,-1,-1
3714,MIIC,25,1.1,3,1000,3,0.04097390174865723,False,1.0,0.8518518518518519,0.92,4,9
3715,GHC,25,1.1,3,1000,3,0.276806116104126,False,0.9166666666666666,0.8148148148148148,0.8627450980392156,7,10
3716,FCI,25,1.1,3,1000,3,0.05280709266662598,False,-1.0,-1.0,-1.0,-1,-1
3717,MIIC,25,1.1,3,1000,4,0.03364896774291992,False,1.0,0.9259259259259259,0.9615384615384615,2,3
3718,GHC,25,1.1,3,1000,4,0.28264379501342773,False,0.96,0.8888888888888888,0.923076923076923,4,12
3719,FCI,25,1.1,3,1000,4,0.21285295486450195,False,-1.0,-1.0,-1.0,-1,-1
3720,MIIC,25,1.1,4,100,0,0.011495113372802734,False,0.8571428571428571,0.2222222222222222,0.35294117647058826,22,26
3721,GHC,25,1.1,4,100,0,0.22101712226867676,False,0.8333333333333334,0.18518518518518517,0.303030303030303,23,26
3722,FCI,25,1.1,4,100,0,0.02101874351501465,False,0.75,0.2222222222222222,0.34285714285714286,23,26
3723,MIIC,25,1.1,4,100,1,0.012567758560180664,False,0.7,0.25925925925925924,0.37837837837837834,23,25
3724,GHC,25,1.1,4,100,1,0.23658084869384766,False,0.75,0.2222222222222222,0.34285714285714286,23,24
3725,FCI,25,1.1,4,100,1,0.023540973663330078,False,-1.0,-1.0,-1.0,-1,-1
3726,MIIC,25,1.1,4,100,2,0.015829801559448242,False,0.8666666666666667,0.48148148148148145,0.6190476190476191,16,19
3727,GHC,25,1.1,4,100,2,0.22897982597351074,False,1.0,0.3333333333333333,0.5,18,20
3728,FCI,25,1.1,4,100,2,0.023411989212036133,False,-1.0,-1.0,-1.0,-1,-1
3729,MIIC,25,1.1,4,100,3,0.013854265213012695,False,0.5833333333333334,0.25925925925925924,0.358974358974359,25,26
3730,GHC,25,1.1,4,100,3,0.23464393615722656,False,0.5,0.18518518518518517,0.2702702702702703,27,29
3731,FCI,25,1.1,4,100,3,0.02224588394165039,False,-1.0,-1.0,-1.0,-1,-1
3732,MIIC,25,1.1,4,100,4,0.013034820556640625,False,0.8181818181818182,0.3333333333333333,0.4736842105263157,20,27
3733,GHC,25,1.1,4,100,4,0.2405869960784912,False,0.6666666666666666,0.37037037037037035,0.47619047619047616,22,28
3734,FCI,25,1.1,4,100,4,0.02570796012878418,False,-1.0,-1.0,-1.0,-1,-1
3735,MIIC,25,1.1,4,250,0,0.015522003173828125,False,1.0,0.48148148148148145,0.65,14,21
3736,GHC,25,1.1,4,250,0,0.2371058464050293,False,1.0,0.4074074074074074,0.5789473684210525,16,22
3737,FCI,25,1.1,4,250,0,0.026354312896728516,False,-1.0,-1.0,-1.0,-1,-1
3738,MIIC,25,1.1,4,250,1,0.01611018180847168,False,0.9166666666666666,0.4074074074074074,0.5641025641025641,17,26
3739,GHC,25,1.1,4,250,1,0.23749017715454102,False,0.8333333333333334,0.37037037037037035,0.5128205128205128,19,26
3740,FCI,25,1.1,4,250,1,0.027111291885375977,False,-1.0,-1.0,-1.0,-1,-1
3741,MIIC,25,1.1,4,250,2,0.01518702507019043,False,0.9166666666666666,0.4074074074074074,0.5641025641025641,17,23
3742,GHC,25,1.1,4,250,2,0.23221087455749512,False,0.9090909090909091,0.37037037037037035,0.5263157894736842,18,23
3743,FCI,25,1.1,4,250,2,0.025654077529907227,False,-1.0,-1.0,-1.0,-1,-1
3744,MIIC,25,1.1,4,250,3,0.014111995697021484,False,1.0,0.4074074074074074,0.5789473684210525,16,24
3745,GHC,25,1.1,4,250,3,0.2452998161315918,False,0.7333333333333333,0.4074074074074074,0.5238095238095238,20,25
3746,FCI,25,1.1,4,250,3,0.02629399299621582,False,-1.0,-1.0,-1.0,-1,-1
3747,MIIC,25,1.1,4,250,4,0.018385887145996094,False,0.9411764705882353,0.5925925925925926,0.7272727272727272,12,23
3748,GHC,25,1.1,4,250,4,0.23663830757141113,False,1.0,0.4444444444444444,0.6153846153846153,15,23
3749,FCI,25,1.1,4,250,4,0.028952836990356445,False,-1.0,-1.0,-1.0,-1,-1
3750,MIIC,25,1.1,4,500,0,0.020959138870239258,False,1.0,0.6666666666666666,0.8,9,19
3751,GHC,25,1.1,4,500,0,0.25327181816101074,False,0.9444444444444444,0.6296296296296297,0.7555555555555556,11,18
3752,FCI,25,1.1,4,500,0,0.041773080825805664,False,-1.0,-1.0,-1.0,-1,-1
3753,MIIC,25,1.1,4,500,1,0.016543865203857422,False,1.0,0.4444444444444444,0.6153846153846153,15,23
3754,GHC,25,1.1,4,500,1,0.2421741485595703,False,1.0,0.48148148148148145,0.65,14,20
3755,FCI,25,1.1,4,500,1,0.03386497497558594,False,-1.0,-1.0,-1.0,-1,-1
3756,MIIC,25,1.1,4,500,2,0.03503298759460449,False,1.0,0.8148148148148148,0.8979591836734693,5,13
3757,GHC,25,1.1,4,500,2,0.2700479030609131,False,1.0,0.7407407407407407,0.851063829787234,7,16
3758,FCI,25,1.1,4,500,2,0.04215884208679199,False,-1.0,-1.0,-1.0,-1,-1
3759,MIIC,25,1.1,4,500,3,0.020214080810546875,False,1.0,0.6296296296296297,0.7727272727272727,10,19
3760,GHC,25,1.1,4,500,3,0.26912999153137207,False,0.8947368421052632,0.6296296296296297,0.7391304347826088,12,21
3761,FCI,25,1.1,4,500,3,0.033136844635009766,False,-1.0,-1.0,-1.0,-1,-1
3762,MIIC,25,1.1,4,500,4,0.017113208770751953,False,1.0,0.48148148148148145,0.65,14,14
3763,GHC,25,1.1,4,500,4,0.23181676864624023,False,0.9090909090909091,0.37037037037037035,0.5263157894736842,18,22
3764,FCI,25,1.1,4,500,4,0.02792978286743164,False,-1.0,-1.0,-1.0,-1,-1
3765,MIIC,25,1.1,4,1000,0,0.03061389923095703,False,1.0,0.8148148148148148,0.8979591836734693,5,10
3766,GHC,25,1.1,4,1000,0,0.2775843143463135,False,0.92,0.8518518518518519,0.8846153846153846,6,14
3767,FCI,25,1.1,4,1000,0,0.07588505744934082,False,-1.0,-1.0,-1.0,-1,-1
3768,MIIC,25,1.1,4,1000,1,0.03710627555847168,False,0.95,0.7037037037037037,0.8085106382978724,9,15
3769,GHC,25,1.1,4,1000,1,0.2689206600189209,False,0.95,0.7037037037037037,0.8085106382978724,9,21
3770,FCI,25,1.1,4,1000,1,0.09695577621459961,False,-1.0,-1.0,-1.0,-1,-1
3771,MIIC,25,1.1,4,1000,2,0.024651050567626953,False,1.0,0.6296296296296297,0.7727272727272727,10,19
3772,GHC,25,1.1,4,1000,2,0.2596879005432129,False,0.9,0.6666666666666666,0.7659574468085106,11,21
3773,FCI,25,1.1,4,1000,2,0.04854893684387207,False,-1.0,-1.0,-1.0,-1,-1
3774,MIIC,25,1.1,4,1000,3,0.029430150985717773,False,1.0,0.7407407407407407,0.851063829787234,7,13
3775,GHC,25,1.1,4,1000,3,0.2836320400238037,False,0.8461538461538461,0.8148148148148148,0.830188679245283,9,19
3776,FCI,25,1.1,4,1000,3,0.08276033401489258,False,-1.0,-1.0,-1.0,-1,-1
3777,MIIC,25,1.1,4,1000,4,0.027346134185791016,False,0.9047619047619048,0.7037037037037037,0.7916666666666667,10,16
3778,GHC,25,1.1,4,1000,4,0.2634401321411133,False,1.0,0.7037037037037037,0.8260869565217391,8,12
3779,FCI,25,1.1,4,1000,4,0.045507192611694336,False,-1.0,-1.0,-1.0,-1,-1
3780,MIIC,25,1.3,2,100,0,0.023720979690551758,False,0.7727272727272727,0.53125,0.6296296296296297,20,28
3781,GHC,25,1.3,2,100,0,0.27350926399230957,False,0.6428571428571429,0.5625,0.6000000000000001,24,29
3782,FCI,25,1.3,2,100,0,0.031697988510131836,False,-1.0,-1.0,-1.0,-1,-1
3783,MIIC,25,1.3,2,100,1,0.020174026489257812,False,0.6842105263157895,0.40625,0.5098039215686275,25,31
3784,GHC,25,1.3,2,100,1,0.2501230239868164,False,0.7222222222222222,0.40625,0.52,24,30
3785,FCI,25,1.3,2,100,1,0.02833104133605957,False,-1.0,-1.0,-1.0,-1,-1
3786,MIIC,25,1.3,2,100,2,0.021648883819580078,False,0.7083333333333334,0.53125,0.6071428571428571,22,32
3787,GHC,25,1.3,2,100,2,0.28115200996398926,False,0.5862068965517241,0.53125,0.5573770491803278,27,34
3788,FCI,25,1.3,2,100,2,0.024658203125,False,-1.0,-1.0,-1.0,-1,-1
3789,MIIC,25,1.3,2,100,3,0.01953911781311035,False,0.6470588235294118,0.34375,0.4489795918367347,27,31
3790,GHC,25,1.3,2,100,3,0.2563300132751465,False,0.5789473684210527,0.34375,0.4313725490196078,29,36
3791,FCI,25,1.3,2,100,3,0.025243043899536133,False,-1.0,-1.0,-1.0,-1,-1
3792,MIIC,25,1.3,2,100,4,0.01947307586669922,False,0.7,0.4375,0.5384615384615384,24,30
3793,GHC,25,1.3,2,100,4,0.2742161750793457,False,0.6153846153846154,0.5,0.5517241379310345,26,33
3794,FCI,25,1.3,2,100,4,0.025747060775756836,False,-1.0,-1.0,-1.0,-1,-1
3795,MIIC,25,1.3,2,250,0,0.026507854461669922,False,0.64,0.5,0.5614035087719298,25,37
3796,GHC,25,1.3,2,250,0,0.27025699615478516,False,0.72,0.5625,0.631578947368421,21,27
3797,FCI,25,1.3,2,250,0,0.03479504585266113,False,-1.0,-1.0,-1.0,-1,-1
3798,MIIC,25,1.3,2,250,1,0.026340723037719727,False,0.782608695652174,0.5625,0.6545454545454547,19,27
3799,GHC,25,1.3,2,250,1,0.27056407928466797,False,0.76,0.59375,0.6666666666666666,19,27
3800,FCI,25,1.3,2,250,1,0.03287982940673828,False,-1.0,-1.0,-1.0,-1,-1
3801,MIIC,25,1.3,2,250,2,0.025599002838134766,False,0.8695652173913043,0.625,0.7272727272727273,15,20
3802,GHC,25,1.3,2,250,2,0.26819920539855957,False,0.9565217391304348,0.6875,0.8,11,14
3803,FCI,25,1.3,2,250,2,0.050682783126831055,False,-1.0,-1.0,-1.0,-1,-1
3804,MIIC,25,1.3,2,250,3,0.02122187614440918,False,0.75,0.46875,0.5769230769230769,22,28
3805,GHC,25,1.3,2,250,3,0.2598698139190674,False,0.6666666666666666,0.4375,0.5283018867924528,25,33
3806,FCI,25,1.3,2,250,3,0.02866816520690918,False,-1.0,-1.0,-1.0,-1,-1
3807,MIIC,25,1.3,2,250,4,0.02686786651611328,False,0.6923076923076923,0.5625,0.6206896551724138,22,29
3808,GHC,25,1.3,2,250,4,0.27532291412353516,False,0.8,0.625,0.7017543859649122,17,29
3809,FCI,25,1.3,2,250,4,0.09006166458129883,False,-1.0,-1.0,-1.0,-1,-1
3810,MIIC,25,1.3,2,500,0,0.03579425811767578,False,0.9090909090909091,0.625,0.7407407407407406,14,18
3811,GHC,25,1.3,2,500,0,0.28501224517822266,False,0.7857142857142857,0.6875,0.7333333333333334,16,24
3812,FCI,25,1.3,2,500,0,0.08629989624023438,False,-1.0,-1.0,-1.0,-1,-1
3813,MIIC,25,1.3,2,500,1,0.02779102325439453,False,0.7916666666666666,0.59375,0.6785714285714286,18,27
3814,GHC,25,1.3,2,500,1,0.2619147300720215,False,0.8095238095238095,0.53125,0.6415094339622642,19,28
3815,FCI,25,1.3,2,500,1,0.06553912162780762,False,-1.0,-1.0,-1.0,-1,-1
3816,MIIC,25,1.3,2,500,2,0.024957895278930664,False,0.9090909090909091,0.625,0.7407407407407406,14,22
3817,GHC,25,1.3,2,500,2,0.28489208221435547,False,0.9583333333333334,0.71875,0.8214285714285714,10,16
3818,FCI,25,1.3,2,500,2,0.1253681182861328,False,-1.0,-1.0,-1.0,-1,-1
3819,MIIC,25,1.3,2,500,3,0.02758312225341797,False,0.782608695652174,0.5625,0.6545454545454547,19,30
3820,GHC,25,1.3,2,500,3,0.2983369827270508,False,0.7,0.65625,0.6774193548387096,20,34
3821,FCI,25,1.3,2,500,3,0.032507896423339844,False,-1.0,-1.0,-1.0,-1,-1
3822,MIIC,25,1.3,2,500,4,0.021606922149658203,False,0.9444444444444444,0.5666666666666667,0.7083333333333334,14,24
3823,GHC,25,1.3,2,500,4,0.264146089553833,False,0.88,0.7333333333333333,0.8,11,18
3824,FCI,25,1.3,2,500,4,0.03708291053771973,False,-1.0,-1.0,-1.0,-1,-1
3825,MIIC,25,1.3,2,1000,0,0.03263688087463379,False,0.9545454545454546,0.65625,0.7777777777777778,12,22
3826,GHC,25,1.3,2,1000,0,0.2634999752044678,False,0.8181818181818182,0.5625,0.6666666666666666,18,32
3827,FCI,25,1.3,2,1000,0,0.1270742416381836,False,-1.0,-1.0,-1.0,-1,-1
3828,MIIC,25,1.3,2,1000,1,0.035231828689575195,False,1.0,0.6875,0.8148148148148148,10,13
3829,GHC,25,1.3,2,1000,1,0.2814490795135498,False,0.84,0.65625,0.736842105263158,15,22
3830,FCI,25,1.3,2,1000,1,0.06789875030517578,False,-1.0,-1.0,-1.0,-1,-1
3831,MIIC,25,1.3,2,1000,2,0.03610587120056152,False,0.9090909090909091,0.625,0.7407407407407406,14,19
3832,GHC,25,1.3,2,1000,2,0.2832329273223877,False,0.8461538461538461,0.6875,0.7586206896551724,14,21
3833,FCI,25,1.3,2,1000,2,0.11878609657287598,False,-1.0,-1.0,-1.0,-1,-1
3834,MIIC,25,1.3,2,1000,3,0.03351402282714844,False,0.9090909090909091,0.625,0.7407407407407406,14,17
3835,GHC,25,1.3,2,1000,3,0.2891690731048584,False,0.8148148148148148,0.6875,0.7457627118644067,15,19
3836,FCI,25,1.3,2,1000,3,1.1064400672912598,False,-1.0,-1.0,-1.0,-1,-1
3837,MIIC,25,1.3,2,1000,4,0.028232812881469727,False,0.9,0.5625,0.6923076923076923,16,21
3838,GHC,25,1.3,2,1000,4,0.28406691551208496,False,0.9583333333333334,0.71875,0.8214285714285714,10,16
3839,FCI,25,1.3,2,1000,4,0.04333329200744629,False,-1.0,-1.0,-1.0,-1,-1
3840,MIIC,25,1.3,3,100,0,0.021522998809814453,False,0.5454545454545454,0.375,0.4444444444444444,30,39
3841,GHC,25,1.3,3,100,0,0.2558419704437256,False,0.5,0.34375,0.4074074074074074,32,36
3842,FCI,25,1.3,3,100,0,0.024679899215698242,False,-1.0,-1.0,-1.0,-1,-1
3843,MIIC,25,1.3,3,100,1,0.018940210342407227,False,0.7222222222222222,0.40625,0.52,24,32
3844,GHC,25,1.3,3,100,1,0.26199889183044434,False,0.7083333333333334,0.53125,0.6071428571428571,22,27
3845,FCI,25,1.3,3,100,1,0.026079893112182617,False,-1.0,-1.0,-1.0,-1,-1
3846,MIIC,25,1.3,3,100,2,0.013596057891845703,False,0.75,0.28125,0.4090909090909091,26,33
3847,GHC,25,1.3,3,100,2,0.22721290588378906,False,1.0,0.25,0.4,24,27
3848,FCI,25,1.3,3,100,2,0.023296833038330078,False,-1.0,-1.0,-1.0,-1,-1
3849,MIIC,25,1.3,3,100,3,0.021126985549926758,False,0.6190476190476191,0.40625,0.49056603773584906,27,35
3850,GHC,25,1.3,3,100,3,0.2477712631225586,False,0.7647058823529411,0.40625,0.5306122448979592,23,30
3851,FCI,25,1.3,3,100,3,0.02360391616821289,False,-1.0,-1.0,-1.0,-1,-1
3852,MIIC,25,1.3,3,100,4,0.01479792594909668,False,0.7142857142857143,0.3125,0.43478260869565216,26,32
3853,GHC,25,1.3,3,100,4,0.23252606391906738,False,0.8181818181818182,0.28125,0.41860465116279066,25,30
3854,FCI,25,1.3,3,100,4,0.023465871810913086,False,0.8888888888888888,0.25,0.3902439024390244,25,31
3855,MIIC,25,1.3,3,250,0,0.022211074829101562,False,0.8,0.5,0.6153846153846154,20,27
3856,GHC,25,1.3,3,250,0,0.2564079761505127,False,0.7142857142857143,0.46875,0.5660377358490566,23,31
3857,FCI,25,1.3,3,250,0,0.08880925178527832,False,-1.0,-1.0,-1.0,-1,-1
3858,MIIC,25,1.3,3,250,1,0.0200960636138916,False,0.8823529411764706,0.46875,0.6122448979591837,19,28
3859,GHC,25,1.3,3,250,1,0.24376988410949707,False,0.875,0.4375,0.5833333333333334,20,28
3860,FCI,25,1.3,3,250,1,0.029920101165771484,False,-1.0,-1.0,-1.0,-1,-1
3861,MIIC,25,1.3,3,250,2,0.022115230560302734,False,0.8636363636363636,0.59375,0.7037037037037037,16,25
3862,GHC,25,1.3,3,250,2,0.25092411041259766,False,0.9473684210526315,0.5625,0.7058823529411765,15,24
3863,FCI,25,1.3,3,250,2,0.0353238582611084,False,-1.0,-1.0,-1.0,-1,-1
3864,MIIC,25,1.3,3,250,3,0.02029705047607422,False,0.9473684210526315,0.5625,0.7058823529411765,15,27
3865,GHC,25,1.3,3,250,3,0.2523219585418701,False,0.9,0.5625,0.6923076923076923,16,28
3866,FCI,25,1.3,3,250,3,0.04365420341491699,False,-1.0,-1.0,-1.0,-1,-1
3867,MIIC,25,1.3,3,250,4,0.017301082611083984,False,0.875,0.4375,0.5833333333333334,20,28
3868,GHC,25,1.3,3,250,4,0.266359806060791,False,0.9,0.5625,0.6923076923076923,16,20
3869,FCI,25,1.3,3,250,4,0.027583837509155273,False,-1.0,-1.0,-1.0,-1,-1
3870,MIIC,25,1.3,3,500,0,0.024578094482421875,False,1.0,0.71875,0.8363636363636363,9,15
3871,GHC,25,1.3,3,500,0,0.27195215225219727,False,0.9565217391304348,0.6875,0.8,11,16
3872,FCI,25,1.3,3,500,0,0.06836986541748047,False,-1.0,-1.0,-1.0,-1,-1
3873,MIIC,25,1.3,3,500,1,0.025474071502685547,False,0.8823529411764706,0.46875,0.6122448979591837,19,20
3874,GHC,25,1.3,3,500,1,0.24840307235717773,False,0.8235294117647058,0.4375,0.5714285714285714,21,31
3875,FCI,25,1.3,3,500,1,0.03264164924621582,False,-1.0,-1.0,-1.0,-1,-1
3876,MIIC,25,1.3,3,500,2,0.025748014450073242,False,0.9523809523809523,0.6451612903225806,0.7692307692307692,12,20
3877,GHC,25,1.3,3,500,2,0.26253199577331543,False,0.9090909090909091,0.6451612903225806,0.7547169811320754,13,25
3878,FCI,25,1.3,3,500,2,0.10323500633239746,False,-1.0,-1.0,-1.0,-1,-1
3879,MIIC,25,1.3,3,500,3,0.019544124603271484,False,1.0,0.5625,0.72,14,29
3880,GHC,25,1.3,3,500,3,0.25612807273864746,False,1.0,0.59375,0.7450980392156863,13,23
3881,FCI,25,1.3,3,500,3,0.04023599624633789,False,-1.0,-1.0,-1.0,-1,-1
3882,MIIC,25,1.3,3,500,4,0.024539947509765625,False,1.0,0.625,0.7692307692307693,12,26
3883,GHC,25,1.3,3,500,4,0.2630882263183594,False,0.9545454545454546,0.65625,0.7777777777777778,12,19
3884,FCI,25,1.3,3,500,4,0.04174613952636719,False,-1.0,-1.0,-1.0,-1,-1
3885,MIIC,25,1.3,3,1000,0,0.04134416580200195,False,1.0,0.90625,0.9508196721311475,3,6
3886,GHC,25,1.3,3,1000,0,0.28864097595214844,False,0.9,0.84375,0.870967741935484,8,19
3887,FCI,25,1.3,3,1000,0,0.13805007934570312,False,-1.0,-1.0,-1.0,-1,-1
3888,MIIC,25,1.3,3,1000,1,0.025391101837158203,False,1.0,0.53125,0.6938775510204082,15,22
3889,GHC,25,1.3,3,1000,1,0.2513699531555176,False,0.9375,0.46875,0.625,18,25
3890,FCI,25,1.3,3,1000,1,0.04304909706115723,False,-1.0,-1.0,-1.0,-1,-1
3891,MIIC,25,1.3,3,1000,2,0.036955833435058594,False,0.9615384615384616,0.78125,0.8620689655172413,8,15
3892,GHC,25,1.3,3,1000,2,0.2806968688964844,False,0.9230769230769231,0.75,0.8275862068965517,10,19
3893,FCI,25,1.3,3,1000,2,0.23085427284240723,False,-1.0,-1.0,-1.0,-1,-1
3894,MIIC,25,1.3,3,1000,3,0.043066978454589844,False,1.0,0.8125,0.896551724137931,6,6
3895,GHC,25,1.3,3,1000,3,0.2833249568939209,False,0.8888888888888888,0.75,0.8135593220338982,11,18
3896,FCI,25,1.3,3,1000,3,0.09104108810424805,False,-1.0,-1.0,-1.0,-1,-1
3897,MIIC,25,1.3,3,1000,4,0.04119992256164551,False,0.9583333333333334,0.7419354838709677,0.8363636363636364,9,24
3898,GHC,25,1.3,3,1000,4,0.2808990478515625,False,0.8518518518518519,0.7419354838709677,0.7931034482758621,12,27
3899,FCI,25,1.3,3,1000,4,0.1255340576171875,False,-1.0,-1.0,-1.0,-1,-1
3900,MIIC,25,1.3,4,100,0,0.017039060592651367,False,0.8571428571428571,0.375,0.5217391304347825,22,26
3901,GHC,25,1.3,4,100,0,0.24829316139221191,False,0.6875,0.34375,0.4583333333333333,26,30
3902,FCI,25,1.3,4,100,0,0.025143861770629883,False,-1.0,-1.0,-1.0,-1,-1
3903,MIIC,25,1.3,4,100,1,0.012543916702270508,False,0.6666666666666666,0.1875,0.29268292682926833,29,33
3904,GHC,25,1.3,4,100,1,0.2230539321899414,False,0.6666666666666666,0.125,0.21052631578947367,30,33
3905,FCI,25,1.3,4,100,1,0.02318120002746582,False,-1.0,-1.0,-1.0,-1,-1
3906,MIIC,25,1.3,4,100,2,0.016575098037719727,False,0.7857142857142857,0.34375,0.4782608695652174,24,32
3907,GHC,25,1.3,4,100,2,0.22877097129821777,False,0.7,0.21875,0.3333333333333333,28,33
3908,FCI,25,1.3,4,100,2,0.02482891082763672,False,-1.0,-1.0,-1.0,-1,-1
3909,MIIC,25,1.3,4,100,3,0.012744903564453125,False,0.9,0.28125,0.4285714285714286,24,32
3910,GHC,25,1.3,4,100,3,0.23051118850708008,False,0.9,0.28125,0.4285714285714286,24,29
3911,FCI,25,1.3,4,100,3,0.024040937423706055,False,-1.0,-1.0,-1.0,-1,-1
3912,MIIC,25,1.3,4,100,4,0.01462101936340332,False,0.6666666666666666,0.25,0.36363636363636365,28,31
3913,GHC,25,1.3,4,100,4,0.2305009365081787,False,0.6666666666666666,0.1875,0.29268292682926833,29,31
3914,FCI,25,1.3,4,100,4,0.02223491668701172,False,1.0,0.25,0.4,24,27
3915,MIIC,25,1.3,4,250,0,0.017976760864257812,False,0.9285714285714286,0.40625,0.5652173913043478,20,30
3916,GHC,25,1.3,4,250,0,0.24240875244140625,False,0.9230769230769231,0.375,0.5333333333333333,21,30
3917,FCI,25,1.3,4,250,0,0.03155374526977539,False,-1.0,-1.0,-1.0,-1,-1
3918,MIIC,25,1.3,4,250,1,0.017126083374023438,False,0.8461538461538461,0.34375,0.4888888888888889,23,27
3919,GHC,25,1.3,4,250,1,0.21931004524230957,False,0.8571428571428571,0.1875,0.30769230769230765,27,30
3920,FCI,25,1.3,4,250,1,0.028539180755615234,False,-1.0,-1.0,-1.0,-1,-1
3921,MIIC,25,1.3,4,250,2,0.01856207847595215,False,0.8666666666666667,0.40625,0.5531914893617021,21,25
3922,GHC,25,1.3,4,250,2,0.24239420890808105,False,0.9230769230769231,0.375,0.5333333333333333,21,28
3923,FCI,25,1.3,4,250,2,0.02790975570678711,False,-1.0,-1.0,-1.0,-1,-1
3924,MIIC,25,1.3,4,250,3,0.01879572868347168,False,0.8823529411764706,0.46875,0.6122448979591837,19,28
3925,GHC,25,1.3,4,250,3,0.2520592212677002,False,0.8125,0.40625,0.5416666666666666,22,31
3926,FCI,25,1.3,4,250,3,0.029305219650268555,False,-1.0,-1.0,-1.0,-1,-1
3927,MIIC,25,1.3,4,250,4,0.019612789154052734,False,0.9411764705882353,0.5,0.6530612244897959,17,33
3928,GHC,25,1.3,4,250,4,0.24356818199157715,False,0.8235294117647058,0.4375,0.5714285714285714,21,35
3929,FCI,25,1.3,4,250,4,0.02891707420349121,False,-1.0,-1.0,-1.0,-1,-1
3930,MIIC,25,1.3,4,500,0,0.019060850143432617,False,1.0,0.375,0.5454545454545454,20,23
3931,GHC,25,1.3,4,500,0,0.24197626113891602,False,1.0,0.34375,0.5116279069767442,21,23
3932,FCI,25,1.3,4,500,0,0.02835702896118164,False,-1.0,-1.0,-1.0,-1,-1
3933,MIIC,25,1.3,4,500,1,0.024006128311157227,False,0.95,0.59375,0.7307692307692308,14,21
3934,GHC,25,1.3,4,500,1,0.2651519775390625,False,0.9,0.5625,0.6923076923076923,16,22
3935,FCI,25,1.3,4,500,1,0.04108905792236328,False,-1.0,-1.0,-1.0,-1,-1
3936,MIIC,25,1.3,4,500,2,0.02295207977294922,False,1.0,0.5625,0.72,14,19
3937,GHC,25,1.3,4,500,2,0.30951380729675293,False,0.9375,0.46875,0.625,18,25
3938,FCI,25,1.3,4,500,2,0.03585505485534668,False,-1.0,-1.0,-1.0,-1,-1
3939,MIIC,25,1.3,4,500,3,0.024205684661865234,False,0.85,0.53125,0.6538461538461537,18,22
3940,GHC,25,1.3,4,500,3,0.2615318298339844,False,0.8,0.5,0.6153846153846154,20,23
3941,FCI,25,1.3,4,500,3,0.03680706024169922,False,-1.0,-1.0,-1.0,-1,-1
3942,MIIC,25,1.3,4,500,4,0.022735118865966797,False,1.0,0.5625,0.72,14,24
3943,GHC,25,1.3,4,500,4,0.25137805938720703,False,1.0,0.53125,0.6938775510204082,15,23
3944,FCI,25,1.3,4,500,4,0.036847829818725586,False,-1.0,-1.0,-1.0,-1,-1
3945,MIIC,25,1.3,4,1000,0,0.029294252395629883,False,1.0,0.6774193548387096,0.8076923076923077,10,15
3946,GHC,25,1.3,4,1000,0,0.26643800735473633,False,0.9473684210526315,0.5806451612903226,0.72,14,22
3947,FCI,25,1.3,4,1000,0,0.09824109077453613,False,-1.0,-1.0,-1.0,-1,-1
3948,MIIC,25,1.3,4,1000,1,0.02743983268737793,False,1.0,0.5625,0.72,14,15
3949,GHC,25,1.3,4,1000,1,0.2739577293395996,False,0.9411764705882353,0.5,0.6530612244897959,17,22
3950,FCI,25,1.3,4,1000,1,0.07961773872375488,False,-1.0,-1.0,-1.0,-1,-1
3951,MIIC,25,1.3,4,1000,2,0.028588056564331055,False,0.9047619047619048,0.59375,0.7169811320754718,15,17
3952,GHC,25,1.3,4,1000,2,0.26935338973999023,False,0.95,0.59375,0.7307692307692308,14,18
